INSTNM,SCH_DEG,PREDDEG,CONTROL,CCBASIC,ADM_RATE,ACTCM25,ACTCM75,ACTMTMID,ACTWRMID,SAT_AVG,NPT41_PUB,NPT42_PUB,NPT43_PUB,NPT44_PUB,NPT45_PUB,labels
Rosemont College,3.0,3.0,2.0,19.0,0.691,16.0,26.0,20.0,7.74,1049.0,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
Saint Francis University,3.0,3.0,2.0,18.0,0.5935,22.0,26.0,23.0,7.74,1134.0,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
Saint Joseph's University,3.0,3.0,2.0,18.0,0.8007,23.0,29.0,22.647673314339986,7.74,1205.0,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
Saint Vincent College,3.0,3.0,2.0,21.0,0.7212,20.0,26.0,21.0,7.74,1090.0,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
Saint Vincent Seminary,3.0,4.0,2.0,24.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Schuylkill Technology Center,1.0,1.0,1.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,6817.0,12321.0,11300.029446407541,13810.511688311686,15555.36963190184,2
University of Scranton,3.0,3.0,2.0,18.0,0.7873,23.0,28.0,25.0,7.74,1200.0,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
Seton Hill University,3.0,3.0,2.0,19.0,0.7867,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
UPMC Shadyside School of Nursing,1.0,1.0,2.0,-2.0,0.4074,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Sharon Regional School of Nursing,1.0,1.0,3.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Laurel Technical Institute,1.0,1.0,3.0,8.0,0.9429,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Shippensburg University of Pennsylvania,3.0,3.0,1.0,18.0,0.9392,15.0,23.0,20.0,7.74,1042.0,18076.0,19488.0,22033.0,25712.0,27982.0,1
Slippery Rock University of Pennsylvania,3.0,3.0,1.0,18.0,0.7398,19.0,25.0,21.0,7.74,1075.0,14091.0,15507.0,19050.0,22545.0,23473.0,1
Saint Charles Borromeo Seminary-Overbrook,1.0,3.0,2.0,24.0,1.0,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
South Hills Beauty Academy,1.0,1.0,3.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
South Hills School of Business & Technology,2.0,2.0,3.0,1.0,0.9952,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
St Lukes Hospital School of Nursing,1.0,1.0,2.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
The Beauty Institute,1.0,1.0,3.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Susquehanna University,3.0,3.0,2.0,21.0,0.7304,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
Swarthmore College,3.0,3.0,2.0,21.0,0.0906,31.0,34.0,32.0,9.0,1467.0,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
Thaddeus Stevens College of Technology,2.0,2.0,1.0,7.0,0.8629,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,5434.0,5656.0,9722.0,14539.0,16297.0,2
Talmudical Yeshiva of Philadelphia,3.0,3.0,2.0,24.0,0.8478,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Temple University,3.0,3.0,1.0,15.0,0.7142,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,18173.0,19355.0,21568.0,24335.0,28374.0,1
Theological Seminary of the Reformed Episcopal Church,1.9485129517109048,4.0,2.0,24.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Thiel College,3.0,3.0,2.0,22.0,0.8351,17.0,22.0,20.0,7.74,1031.0,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
Thomas Jefferson University,3.0,3.0,2.0,16.0,0.6984,20.0,27.0,24.0,7.74,1179.0,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
Triangle Tech Inc-Pittsburgh,2.0,2.0,3.0,8.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Triangle Tech Inc-Greensburg,2.0,2.0,3.0,11.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Triangle Tech Inc-Dubois,2.0,2.0,3.0,7.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Trinity Episcopal School for Ministry,1.9485129517109048,4.0,2.0,24.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Ursinus College,3.0,3.0,2.0,21.0,0.8044,25.0,30.0,26.0,7.74,1253.0,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
University of Valley Forge,3.0,3.0,2.0,22.0,0.6303,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
Valley Forge Military College,2.0,2.0,2.0,1.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Venus Beauty Academy,1.0,1.0,3.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Villanova University,3.0,3.0,2.0,16.0,0.3066,30.0,33.0,30.0,7.74,1406.0,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
Washington Hospital School of Nursing,1.0,1.0,2.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Washington & Jefferson College,3.0,3.0,2.0,21.0,0.9018,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
Waynesburg University,3.0,3.0,2.0,19.0,0.8996,19.0,24.0,21.0,7.74,1082.0,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
Welder Training and Testing Institute,1.0,1.0,3.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
West Chester University of Pennsylvania,3.0,3.0,1.0,18.0,0.8625,20.0,26.0,22.0,7.74,1100.0,15718.0,16325.0,19085.0,23443.0,25353.0,1
Western Pennsylvania Hospital School of Nursing,1.0,1.0,2.0,-2.0,0.6552,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Pittsburgh Career Institute,2.0,2.0,3.0,10.0,0.9744,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Westminster College,3.0,3.0,2.0,21.0,0.7651,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
Westminster Theological Seminary,3.0,4.0,2.0,24.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Westmoreland County Community College,2.0,2.0,1.0,8.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,5270.0,6485.0,8927.0,10220.0,10405.0,2
Widener University,3.0,3.0,2.0,17.0,0.7458,20.0,26.0,22.0,7.74,1126.0,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
Wilkes University,3.0,3.0,2.0,17.0,0.9177,20.0,26.0,23.0,7.74,1137.0,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
Williamson College of the Trades,2.0,2.0,2.0,-2.0,0.3022,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Wilson College,3.0,3.0,2.0,20.0,0.922,18.0,24.0,22.0,7.74,1030.0,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
Yeshivath Beth Moshe,3.0,3.0,2.0,24.0,0.8333,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
York College of Pennsylvania,3.0,3.0,2.0,20.0,0.7077,19.0,26.0,22.0,7.74,1096.0,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
YTI Career Institute-York,2.0,1.0,3.0,7.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Brown University,3.0,3.0,2.0,15.0,0.0767,33.0,35.0,33.0,7.74,1508.0,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
Bryant University,3.0,3.0,2.0,19.0,0.7579,25.0,30.0,22.647673314339986,7.74,1211.0,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
Johnson & Wales University-Providence,3.0,3.0,2.0,18.0,0.8651,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
New England Institute of Technology,2.0,2.0,2.0,23.0,0.6914,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
New England Tractor Trailer Training School of Rhode Island,1.0,1.0,3.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Providence College,3.0,3.0,2.0,18.0,0.5386,27.0,31.0,28.0,7.74,1301.0,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
Rhode Island College,3.0,3.0,1.0,18.0,0.8127,18.0,25.0,22.647673314339986,7.0,988.0,9415.0,9876.0,12509.0,15817.0,17066.0,1
Community College of Rhode Island,2.0,2.0,1.0,4.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,5937.0,6818.0,8994.0,10471.0,11179.0,2
University of Rhode Island,3.0,3.0,1.0,16.0,0.7551,23.0,28.0,25.0,7.74,1183.0,12175.0,13601.0,18131.0,22796.0,26551.0,1
Rhode Island School of Design,3.0,3.0,2.0,30.0,0.2712,27.0,32.0,28.0,7.74,1361.0,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
Roger Williams University,3.0,3.0,2.0,19.0,0.8601,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
Salve Regina University,3.0,3.0,2.0,18.0,0.7462,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
Empire Beauty School-Warwick,1.0,1.0,3.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Northpoint Bible College,3.0,3.0,2.0,24.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Aiken Technical College,1.0,2.0,1.0,4.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,3393.0,2697.0,4296.0,4405.0,15555.36963190184,2
Allen University,3.0,3.0,2.0,21.0,0.6458,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
Anderson University,3.0,3.0,2.0,19.0,0.5920000000000001,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
Charleston Southern University,3.0,3.0,2.0,19.0,0.5379,19.0,24.0,21.0,7.74,1091.0,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
Technical College of the Lowcountry,2.0,2.0,1.0,7.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,6530.0,7950.0,9374.0,13810.511688311686,15555.36963190184,2
Benedict College,3.0,3.0,2.0,22.0,0.7259,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
Bob Jones University,3.0,3.0,2.0,20.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.0,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
Southern Wesleyan University,3.0,3.0,2.0,18.0,0.5575,18.0,24.0,21.0,7.74,1079.0,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
Charleston Cosmetology Institute,1.0,1.0,3.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
College of Charleston,3.0,3.0,1.0,18.0,0.7432,21.0,28.0,23.0,7.74,1175.0,14750.0,16208.0,20142.0,22968.0,23397.0,1
Charzanne Beauty College,1.0,1.0,3.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Northeastern Technical College,1.0,1.0,1.0,8.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,5582.0,5958.0,7919.0,6833.0,15555.36963190184,2
Citadel Military College of South Carolina,3.0,3.0,1.0,18.0,0.7995,21.0,26.0,22.0,7.74,1139.0,7451.0,12364.0,13358.0,21536.0,23308.0,1
Claflin University,3.0,3.0,2.0,22.0,0.6513,16.0,18.0,17.0,7.74,942.0,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
Clemson University,3.0,3.0,1.0,15.0,0.6194,27.0,32.0,28.0,7.74,1327.0,13744.0,16650.0,20797.0,23993.0,24808.0,1
Clinton College,2.0,2.0,2.0,23.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
Coker University,3.0,3.0,2.0,20.0,0.9306,16.0,21.0,18.0,7.74,1008.0,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
Columbia International University,3.0,3.0,2.0,20.0,0.5067,17.0,24.0,19.0,7.74,1055.0,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
Columbia College,3.0,3.0,2.0,20.0,0.9707,17.0,20.0,17.0,7.74,964.0,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
Converse University,3.0,3.0,2.0,20.0,0.8244,16.0,21.0,19.0,7.74,1067.0,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
Denmark Technical College,1.0,1.0,1.0,8.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,11433.0,12581.0,10869.0,19317.0,15555.36963190184,2
Erskine College,3.0,3.0,2.0,22.0,0.6,16.0,22.0,19.0,7.74,1012.0,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
Florence-Darlington Technical College,2.0,2.0,1.0,7.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,1885.0,1244.0,1958.0,4970.0,5033.0,2
Francis Marion University,3.0,3.0,1.0,20.0,0.7525,15.0,21.0,18.0,7.74,990.0,11137.0,11390.0,14178.0,15960.0,16989.0,1
Furman University,3.0,3.0,2.0,21.0,0.6525,29.0,32.0,28.0,7.74,1356.0,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
Greenville Technical College,2.0,2.0,1.0,4.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,6793.0,6628.0,7915.0,9056.0,9336.0,2
Horry-Georgetown Technical College,2.0,2.0,1.0,4.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,2954.0,2824.0,4915.0,8201.0,8531.0,2
Kenneth Shuler School of Cosmetology-North Augusta,1.0,1.0,3.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Kenneth Shuler School of Cosmetology and Nails-Columbia,1.0,1.0,3.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Lander University,3.0,3.0,1.0,22.0,0.5703,16.0,22.0,19.0,7.0,1015.0,12690.0,13904.0,15411.0,18211.0,17247.0,1
Limestone University,3.0,3.0,2.0,22.0,0.6829,19.0,25.0,21.0,7.74,1089.0,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
Medical University of South Carolina,3.0,3.0,1.0,25.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Midlands Technical College,2.0,2.0,1.0,4.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,4010.0,4296.0,6477.0,7478.0,7199.0,2
Morris College,3.0,3.0,2.0,22.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
Newberry College,3.0,3.0,2.0,22.0,0.5659,15.0,21.0,18.0,7.74,989.0,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
North Greenville University,3.0,3.0,2.0,20.0,0.6533,18.0,24.0,20.0,7.0,1082.0,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
Orangeburg Calhoun Technical College,1.0,1.0,1.0,8.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,5258.0,5069.0,5804.0,7794.0,12782.0,2
Piedmont Technical College,2.0,1.0,1.0,7.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,12016.0,13729.0,15508.0,16056.0,15169.0,2
Presbyterian College,3.0,3.0,2.0,21.0,0.7083,20.0,25.0,22.647673314339986,7.74,1123.0,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
University of South Carolina Aiken,3.0,3.0,1.0,22.0,0.5588,18.0,23.0,19.0,7.74,1062.0,9593.0,10059.0,13658.0,15824.0,16500.0,1
University of South Carolina Beaufort,3.0,3.0,1.0,21.0,0.6694,17.0,22.0,19.0,7.74,1029.0,14107.0,15095.0,17977.0,18937.0,20320.0,1
University of South Carolina-Columbia,3.0,3.0,1.0,15.0,0.6835,25.0,31.0,26.0,7.74,1268.0,12130.0,16404.0,20325.0,22517.0,24733.0,1
University of South Carolina-Lancaster,3.0,2.0,1.0,3.0,0.75,16.0,20.0,17.0,7.74,992.0,6597.0,6777.0,8585.0,11298.0,11217.0,2
University of South Carolina-Salkehatchie,2.0,2.0,1.0,2.0,0.8540000000000001,14.0,18.0,16.0,7.74,906.0,10716.0,12060.0,14201.0,16688.0,16356.0,2
University of South Carolina-Sumter,2.0,2.0,1.0,3.0,0.7222,16.0,20.0,17.0,7.74,994.0,7695.0,8092.0,10311.0,11790.0,12831.0,2
University of South Carolina-Union,2.0,2.0,1.0,3.0,0.8352,15.0,18.0,16.0,7.74,925.0,9291.0,10454.0,13813.0,14891.0,15903.0,2
Coastal Carolina University,3.0,3.0,1.0,18.0,0.7045,19.0,25.0,21.0,7.74,1108.0,11261.0,11896.0,15437.0,17600.0,18628.0,1
South Carolina State University,3.0,3.0,1.0,20.0,0.9409,14.0,18.0,22.647673314339986,7.74,900.0,19010.0,20380.0,23594.0,25332.0,22164.0,1
